2016,CVE-2016-8402
2016,CVE-2016-8403
2016,CVE-2016-8404
2016,CVE-2016-8405
2016,CVE-2016-8406
2016,CVE-2016-8407
2016,CVE-2016-8632
2016,CVE-2016-8645
2016,CVE-2016-8646
2016,CVE-2016-8655
2016,CVE-2016-8658
2016,CVE-2016-8666
2016,CVE-2016-9555
2016,CVE-2016-9755
2016,CVE-2016-9793
2016,CVE-2016-9806
2016,CVE-2016-9919
2017,CVE-2017-0786
2017,CVE-2017-1000
2017,CVE-2017-1000111
2017,CVE-2017-1000112
2017,CVE-2017-1000251
2017,CVE-2017-1000410
2017,CVE-2017-11089
2017,CVE-2017-11600
2017,CVE-2017-12153
2017,CVE-2017-13080
2017,CVE-2017-13220
2017,CVE-2017-13686
2017,CVE-2017-13715
2017,CVE-2017-14106
2017,CVE-2017-14497
2017,CVE-2017-15115
2017,CVE-2017-15129
2017,CVE-2017-15649
2017,CVE-2017-15868
2017,CVE-2017-15951
2017,CVE-2017-16647
2017,CVE-2017-16649
2017,CVE-2017-16650
2017,CVE-2017-16911
2017,CVE-2017-16912
2017,CVE-2017-16913
2017,CVE-2017-16914
2017,CVE-2017-16939
2017,CVE-2017-17448
2017,CVE-2017-17449
2017,CVE-2017-17450
2017,CVE-2017-17712
2017,CVE-2017-18017
2017,CVE-2017-18218
2017,CVE-2017-18222
2017,CVE-2017-18509
2017,CVE-2017-18552
2017,CVE-2017-2634
2017,CVE-2017-2647
2017,CVE-2017-2671
2017,CVE-2017-5548
2017,CVE-2017-5897
2017,CVE-2017-5970
2017,CVE-2017-5972
2017,CVE-2017-5986
2017,CVE-2017-6074
2017,CVE-2017-6214
2017,CVE-2017-6345
2017,CVE-2017-6346
2017,CVE-2017-6347
2017,CVE-2017-6348
2017,CVE-2017-6353
2017,CVE-2017-6951
2017,CVE-2017-7184
2017,CVE-2017-7277
2017,CVE-2017-7308
2017,CVE-2017-7477
2017,CVE-2017-7482
2017,CVE-2017-7487
2017,CVE-2017-7541
2017,CVE-2017-7542
2017,CVE-2017-7558
2017,CVE-2017-7645
2017,CVE-2017-7979
2017,CVE-2017-8066
2017,CVE-2017-8068
2017,CVE-2017-8069
2017,CVE-2017-8070
2017,CVE-2017-8797
2017,CVE-2017-8824
2017,CVE-2017-8890
2017,CVE-2017-9059
2017,CVE-2017-9074
2017,CVE-2017-9075
2017,CVE-2017-9076
2017,CVE-2017-9077
2017,CVE-2017-9242
2018,CVE-2018-1000026
2018,CVE-2018-1065
2018,CVE-2018-1068
2018,CVE-2018-10938
2018,CVE-2018-1128
2018,CVE-2018-1129
2018,CVE-2018-1130
2018,CVE-2018-12232
2018,CVE-2018-14625
2018,CVE-2018-14641
2018,CVE-2018-14646
2018,CVE-2018-15471
2018,CVE-2018-16884
2018,CVE-2018-18559
2018,CVE-2018-19985
2018,CVE-2018-20511
2018,CVE-2018-21008
2018,CVE-2018-25015
2018,CVE-2018-25020
2018,CVE-2018-5332
